"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000115841",44.4786530331294,-0.364062059453381,0.617206082709195,0,1,1
"ENSG00000115844",35.2797332155746,3.96392834259322,0.71941954068099,4.11988856987068,3.79055671915625e-05,0.000752177098482086
"ENSG00000115850",5.63650347485796,2.62509354888216,1.54545898381027,1.05152810000532,0.293016110557926,1
"ENSG00000115866",2120.26159525156,0.066901166827333,0.213584851248502,0,1,1
"ENSG00000115875",2456.26709045397,0.908601825262039,0.209774963793463,0,1,1
"ENSG00000115884",1944.67867772801,-0.127349411746454,0.251756624220265,0,1,1
"ENSG00000115902",155.457325131617,-1.87697835506166,0.426386223143094,-2.05676991296068,0.0397083634892108,0.246029348773053
"ENSG00000115904",461.741010511407,-2.05445882923552,0.280507094333408,-3.75911643782599,0.000170514472447177,0.00277974291025303
"ENSG00000115919",2598.90680123031,-0.509107272308553,0.216039193986291,0,1,1
"ENSG00000115935",364.376626908104,-0.409595482282343,0.318562742487795,0,1,1
"ENSG00000115942",404.897398242072,-1.18707522104909,0.274911762155791,-0.680491877037515,0.496193063437066,1
"ENSG00000115944",1670.89218590491,0.393611233016573,0.2317299384001,0,1,1
"ENSG00000115946",884.188555705021,1.10141498342702,0.236734087180128,0.428391976140965,0.668365765475992,1
"ENSG00000115947",405.475761091503,-1.09227222345816,0.297450135485517,-0.310210729296,0.75640071192716,1
"ENSG00000115963",655.655959465513,-0.3399363412067,0.270088266583812,0,1,1
"ENSG00000115966",398.34152809488,-1.84592647171956,0.290106314643891,-2.91591885119064,0.0035464272793063,0.0358390806204804
"ENSG00000115970",466.945302786431,-0.557980878708832,0.260809293587858,0,1,1
"ENSG00000115977",222.356437548545,-0.98642719458825,0.319885032201511,0,1,1
"ENSG00000115993",626.025567012398,-1.72993320348006,0.282156435297386,-2.58698052628406,0.00968210639301572,0.0801986431774063
"ENSG00000115998",66.9110684655241,-1.52634061484408,0.537021671282761,-0.980110567208277,0.32703154353962,1
"ENSG00000116001",484.061056818455,-0.100083124663842,0.28526637853624,0,1,1
"ENSG00000116005",1755.49788612276,-0.0447519648432245,0.215216802101497,0,1,1
"ENSG00000116016",4934.42439819253,-0.186838632821954,0.228520902151109,0,1,1
"ENSG00000116017",120.367180010692,-3.57311334119731,0.486021622681727,-5.29423634899126,1.19514779156681e-07,4.2949146241558e-06
"ENSG00000116030",2563.51746039044,0.502197452874858,0.21366450147571,0,1,1
"ENSG00000116032",52.6851939466321,-0.416173867513991,0.533217323837447,0,1,1
"ENSG00000116035",16.5901276314813,-0.190791378906643,0.904648397215893,0,1,1
"ENSG00000116039",15.5585201553912,0.407029371544634,0.908954420968244,0,1,1
"ENSG00000116044",1204.37627125156,-1.67731173034766,0.249223409740363,-2.71768904475415,0.0065739588715239,0.0584824817781759
"ENSG00000116062",1713.19864659391,-0.292568912272629,0.217027325902988,0,1,1
"ENSG00000116095",268.915342930758,-0.414987166896677,0.306209346587686,0,1,1
"ENSG00000116096",1348.77914823929,1.41881989034365,0.304921095733383,1.3735353053757,0.169585993370729,0.731443043419887
"ENSG00000116106",33.2254001578907,-2.86049457408344,0.764437042522408,-2.43381007276202,0.0149408324546359,0.112497822281051
"ENSG00000116117",56.5414769435076,-1.57345741149951,0.548316493438001,-1.04585110672829,0.295629781120414,1
"ENSG00000116120",1502.161921795,1.15149240583801,0.219112266484103,0.691391715620818,0.489319408818585,1
"ENSG00000116127",277.239609394229,-0.402695686445127,0.292489418359397,0,1,1
"ENSG00000116128",231.424210611459,-1.45376147953536,0.335957210831242,-1.35065259773007,0.176806743483143,0.752660000701086
"ENSG00000116133",1246.11432879346,0.293858770604232,0.25907845291716,0,1,1
"ENSG00000116138",148.388888085353,-1.68620294655999,0.412892325095587,-1.66194163672364,0.0965244772106434,0.485548202118825
"ENSG00000116141",31.6076417617497,-2.81117670263307,0.79146831445274,-2.28837550355431,0.0221156629435374,0.15420605747965
"ENSG00000116151",70.9039373054049,0.423862872294837,0.479322676220841,0,1,1
"ENSG00000116161",3281.95365843674,1.71854502556313,0.232419848311364,3.09158202616381,0.00199092967422584,0.0222513267964913
"ENSG00000116171",1065.9698985151,0.51326044319144,0.231865938906827,0,1,1
"ENSG00000116191",414.717640491138,-1.40176279845946,0.273936566132323,-1.46662712514764,0.142477516956172,0.642484798607384
"ENSG00000116198",351.08347479439,0.158429417168923,0.289777922528985,0,1,1
"ENSG00000116199",1198.79694783767,-1.24263205342081,0.256069877953049,-0.947522822130984,0.343372432494133,1
"ENSG00000116205",86.7887491977307,-1.64113039673955,0.468498485081084,-1.36847912459864,0.171162151943732,0.73571828244794
"ENSG00000116209",1495.41889988574,0.541747385856549,0.225440593592335,0,1,1
"ENSG00000116212",302.903149757967,-1.14886849829375,0.318983839833768,-0.466696050719463,0.64071735569236,1
"ENSG00000116213",176.157004053242,-0.327009262348093,0.335734051216658,0,1,1
"ENSG00000116221",1361.36255611573,0.970620405051176,0.267958646476538,0,1,1
"ENSG00000116237",1640.56803153322,0.780409067134148,0.23585224157618,0,1,1
"ENSG00000116251",7150.45332940835,1.4196192376255,0.210651836799953,1.9920036967159,0.0463706522820873,0.278046952662829
"ENSG00000116254",19.0477726894137,0.388677433291476,0.837017452307433,0,1,1
"ENSG00000116260",1517.57886727005,0.133223502304821,0.221868963767815,0,1,1
"ENSG00000116266",254.537346521459,-2.1224499006615,0.334402191113275,-3.35658656100515,0.000789110151568855,0.0102240412744076
"ENSG00000116273",174.276950625384,-1.38855558648963,0.36145977107296,-1.07496218828514,0.282391657454093,1
"ENSG00000116285",1589.75652066711,-1.92586937434726,0.315512723831496,-2.93449139896411,0.00334094812606247,0.0340785045597301
"ENSG00000116288",3928.55618454048,1.45519635413666,0.2568528621397,1.77220666472106,0.0763602577050601,0.406964333029804
"ENSG00000116299",55.7508676212401,1.52657551018908,0.527923692961074,0.997446254468276,0.318547949214502,1
"ENSG00000116337",812.727816564155,0.995362277204478,0.246610348406192,0,1,1
"ENSG00000116350",644.120638547054,-0.56086974629593,0.247478216591863,0,1,1
"ENSG00000116353",325.302753207101,1.26616207976471,0.304167649403889,0.875050585709345,0.381546382124021,1
"ENSG00000116396",117.32633876392,-0.170796723994068,0.387246924682273,0,1,1
"ENSG00000116406",280.670765121189,-1.72128900088944,0.308169072500095,-2.3405625848104,0.0192547109775412,0.137843160767853
"ENSG00000116455",679.144496566907,1.17451858415833,0.244798784699106,0.712906252262813,0.475903770018645,1
"ENSG00000116459",2817.53948027251,0.681582137534071,0.233769072346632,0,1,1
"ENSG00000116473",483.547468980045,0.53502005816608,0.262810859204311,0,1,1
"ENSG00000116478",1573.26716368214,0.630586247515966,0.23181608479681,0,1,1
"ENSG00000116489",2187.88369775923,-0.210746938320189,0.231776831866205,0,1,1
"ENSG00000116497",341.566340706631,-0.709154438085081,0.319958881679366,0,1,1
"ENSG00000116514",139.903260685385,-2.03635112961618,0.392292054026636,-2.64178465757509,0.00824704725917025,0.0701599738473948
"ENSG00000116521",1282.68527013277,1.39679544854116,0.263675076719099,1.50486520561015,0.132358735416206,0.610665260381033
"ENSG00000116525",36.7527952128557,0.0172921909093514,0.618510020990101,0,1,1
"ENSG00000116539",450.765140125411,-1.88303484983038,0.269208614443075,-3.28011364590674,0.0010376527896406,0.0128438007293062
"ENSG00000116560",4537.16585520422,0.605745092914402,0.252439202157388,0,1,1
"ENSG00000116574",47.6754890474654,0.192558097787407,0.552681772371423,0,1,1
"ENSG00000116580",291.357588670524,-0.80745437041097,0.30363694791566,0,1,1
"ENSG00000116584",762.471089002783,-0.989305567399477,0.245109583970311,0,1,1
"ENSG00000116586",849.273226223249,1.33336576786268,0.286182015767674,1.1648732257631,0.244070312699436,0.937246050481089
"ENSG00000116604",740.25686680358,-1.92888138519815,0.247478836138922,-3.75337705514634,0.000174468120721368,0.00282728269763636
"ENSG00000116641",529.979761531168,-0.145826023963943,0.264808682601913,0,1,1
"ENSG00000116649",1871.11481655134,2.17725044040459,0.261794570847085,4.49684818365552,6.89681962115937e-06,0.000164387605868188
"ENSG00000116652",2.82287566088933,-0.6095559091145,2.23618150788726,0,1,NA
"ENSG00000116661",34.9798070943746,-0.766064926604066,0.647106669936194,0,1,1
"ENSG00000116663",47.3254534197901,0.813529766519645,0.578287963739128,0,1,1
"ENSG00000116667",74.8398641845771,-1.14996201797481,0.485168133144691,-0.30909288498156,0.757250871334405,1
"ENSG00000116668",32.7675921019695,-1.74970753503948,0.703203960229137,-1.06613099106436,0.286364431936589,1
"ENSG00000116670",519.791220345493,1.0580116513687,0.305240570232193,0.190052231014275,0.849268201886966,1
"ENSG00000116675",96.8760824736152,-1.62458939320339,0.47547814735887,-1.31360273163507,0.18897992899124,0.789521306666853
"ENSG00000116678",236.814262561021,-0.357298646032763,0.346920770695202,0,1,1
"ENSG00000116679",591.068270310651,-0.178157050388866,0.298347833374554,0,1,1
"ENSG00000116685",795.433632120873,-0.349012868501495,0.2972239905521,0,1,1
"ENSG00000116688",938.915602081599,-0.174156060954327,0.235866111709155,0,1,1
"ENSG00000116690",3.11278357820251,0.549826131399818,2.17058136629771,0,1,NA
"ENSG00000116691",143.07348836054,0.783185170741483,0.401022587906828,0,1,1
"ENSG00000116698",754.86376500302,-0.559910027696144,0.237228244853981,0,1,1
"ENSG00000116701",3.91702889523585,1.91848988647524,1.855026425391,0.495135742490376,0.620504305227561,NA
"ENSG00000116704",196.131413811984,-1.07490488345248,0.339230291350067,-0.220808357515413,0.825241655838438,1
"ENSG00000116711",380.297102549888,-0.953717660688373,0.293115391242276,0,1,1
"ENSG00000116717",914.188345695745,3.06089134296623,0.251596395146587,8.19125942470478,2.58506707980326e-16,4.02556493541553e-14
"ENSG00000116729",85.3622272041401,-0.402011005513054,0.478871946652227,0,1,1
"ENSG00000116731",157.073682933415,-1.02026448996678,0.383643210539362,-0.0528211875254786,0.95787437986035,1
"ENSG00000116741",58.029417114131,-0.990382890516695,0.547937206167411,0,1,1
"ENSG00000116747",511.84943144354,0.278370932528869,0.276058568745381,0,1,1
"ENSG00000116750",782.869136194994,0.362230258576889,0.258700010742545,0,1,1
"ENSG00000116752",296.430264289576,0.288353950091776,0.288848154967328,0,1,1
"ENSG00000116754",1250.15171304526,0.204884239731429,0.301333376100086,0,1,1
"ENSG00000116761",42.3848269207405,-2.06568642246785,0.673501264620674,-1.58230797542461,0.11357928094597,0.544774075314624
"ENSG00000116774",5.88499153549811,-0.329171362489572,1.74855843723046,0,1,1
"ENSG00000116785",8.3766283782325,-0.759853714475754,1.30187685027038,0,1,1
"ENSG00000116786",429.164143604288,-0.815451449748403,0.281957671116894,0,1,1
"ENSG00000116791",1772.22000545551,0.225753608371068,0.227502093153676,0,1,1
"ENSG00000116793",252.812213562777,-0.395015218935197,0.300768461283176,0,1,1
"ENSG00000116809",150.357420303889,-0.0409865268430376,0.382019030308149,0,1,1
"ENSG00000116815",108.172372434029,-1.48212081541779,0.426609230918031,-1.13012279265571,0.258424486792862,0.975865769873001
"ENSG00000116819",12.9266855312747,3.04937618482267,1.11984137540381,1.83005935468644,0.0672410638651451,0.369317647047023
"ENSG00000116830",400.760134828978,-0.107975884063666,0.273394608480936,0,1,1
"ENSG00000116833",12.6798849918701,-3.88945117170183,1.4028708903985,-2.05967006050075,0.0394300934753501,0.244768966748462
"ENSG00000116852",96.0584291340583,-2.81354480675208,0.498246945255002,-3.63985133079724,0.000272795498809552,0.00414157771683842
"ENSG00000116857",1387.28424957942,0.936297131795559,0.265269415557744,0,1,1
"ENSG00000116863",213.637107448108,-0.243905893282058,0.353777615165974,0,1,1
"ENSG00000116871",872.246710780823,-1.20645451923876,0.272524998433868,-0.757561766535922,0.448713376027417,1
"ENSG00000116874",110.529988584297,-1.70025706218668,0.433726638129408,-1.61451246159741,0.106416316047975,0.520183313512839
"ENSG00000116883",6.28139011759223,0.436088184976416,1.49233020203073,0,1,1
"ENSG00000116885",31.1401580715369,-0.0851333253554956,0.668844642763475,0,1,1
"ENSG00000116898",1135.88558210051,1.43045378386898,0.262111553384104,1.64225414069476,0.100537346722963,0.500117479850065
"ENSG00000116903",250.319334324555,-0.0589941622791668,0.399065231031949,0,1,1
"ENSG00000116906",1203.65743020375,0.476517038352248,0.241171260280754,0,1,1
"ENSG00000116918",756.26060644857,-0.53768814902133,0.241069411864993,0,1,1
"ENSG00000116922",348.64602414074,0.897447017356786,0.274357424137321,0,1,1
"ENSG00000116954",321.763207997996,-0.519115126449824,0.298185765542588,0,1,1
"ENSG00000116957",812.722394374581,0.244140944722402,0.237999406392702,0,1,1
"ENSG00000116977",729.444896735636,-0.299857247504542,0.245671806998207,0,1,1
"ENSG00000116983",16.5386279813938,0.655815664960716,0.885492893902088,0,1,1
"ENSG00000116984",480.131653463312,-0.901089411774255,0.267273043250178,0,1,1
"ENSG00000116985",129.803523514134,-0.314354312408521,0.37816436740988,0,1,1
"ENSG00000116990",8.69269213625944,-2.6613186921747,1.40571017722329,-1.18183585712976,0.237270837084187,0.919558060479625
"ENSG00000116991",189.573661167443,-3.64010158772316,0.411615665852004,-6.41399685859481,1.41753129788997e-10,8.68091919543029e-09
"ENSG00000117000",151.183539410284,-3.1589776474928,0.459179284870916,-4.70181848055217,2.57854683436394e-06,6.92463693623725e-05
"ENSG00000117009",5.76553194405471,-0.40226420647605,1.49165394993172,0,1,1
"ENSG00000117010",38.8984385384892,1.07253398933986,0.640678690534617,0.113214299790945,0.909860658964096,1
"ENSG00000117013",6.87293530558902,0.457972270904542,1.37001626919519,0,1,1
"ENSG00000117016",84.8511791133163,-1.9451774231237,0.484505466385342,-1.95080858462795,0.0510798202663244,0.298821517414909
"ENSG00000117020",709.20249408373,-1.52838935089815,0.253832866259256,-2.08164277024109,0.0373751116530992,0.235173241204603
"ENSG00000117036",418.99655856218,1.08619696752147,0.314228379681174,0.274313120950213,0.783844002055512,1
"ENSG00000117054",689.475305715085,0.287690174834032,0.240949714027931,0,1,1
"ENSG00000117115",279.627320427381,-1.55429109433645,0.309066868880518,-1.79343420517433,0.0729035223246556,0.392507571132843
"ENSG00000117118",2505.67794639308,1.27492299113434,0.248490304209035,1.10637311185819,0.26856505854628,0.999372371643074
"ENSG00000117133",487.921504400515,1.11916096374346,0.272506897728724,0.437276871655876,0.661910566448352,1
"ENSG00000117139",563.025956561177,-2.64246283293127,0.275164557758645,-5.96902030664839,2.38682407887396e-09,1.14785177981377e-07
"ENSG00000117143",276.521516211888,-1.48585019521104,0.306303782529707,-1.58617105932708,0.112700510909555,0.54160631301317
"ENSG00000117148",9.69163635667087,1.13754434705835,1.1780962982861,0.116751361716734,0.907057087785787,1
"ENSG00000117151",279.584196381536,-0.110703991617018,0.294440103253746,0,1,1
"ENSG00000117153",386.846993237266,-0.767214527542179,0.286363431710802,0,1,1
"ENSG00000117155",319.04445966164,-0.444436505684391,0.327456604542277,0,1,1
"ENSG00000117174",271.986216878875,-1.47931903942733,0.314863388335515,-1.52230795063594,0.127931936848064,0.595159106252836
"ENSG00000117222",286.159790192031,-1.5204945319198,0.327698730215745,-1.58833246493547,0.112211180033616,0.540113336688154
"ENSG00000117226",24.0419578693717,0.192756230908548,0.748591234422336,0,1,1
"ENSG00000117228",9.33717090677647,0.420316237719769,1.17028605105842,0,1,1
"ENSG00000117242",87.6179567104143,0.69200574059783,0.438034697862474,0,1,1
"ENSG00000117245",30.1725703618622,0.35111626423887,0.710348608430279,0,1,1
"ENSG00000117262",140.493849986615,-0.254247245843629,0.406290628607639,0,1,1
"ENSG00000117266",49.6988542877328,-1.30087620990227,0.644548745967399,-0.466801326951133,0.640642026393723,1
"ENSG00000117280",280.869578837663,0.38188674832002,0.296496049922828,0,1,1
"ENSG00000117298",2281.68815716433,-0.55618591842112,0.220205230968352,0,1,1
"ENSG00000117305",297.08551959431,0.584642118042631,0.301781761959313,0,1,1
"ENSG00000117308",827.736557939073,0.429222602175954,0.257391363557684,0,1,1
"ENSG00000117318",1144.92297405307,-3.79592881208767,0.309706053178597,-9.02768539197829,1.75341088070253e-19,3.67564375773936e-17
"ENSG00000117335",6663.07136169683,-0.858073443328559,0.264659336313096,0,1,1
"ENSG00000117360",830.995187482803,0.452500850359226,0.243789448545655,0,1,1
"ENSG00000117362",2087.60318941527,0.397809390646645,0.237551313245485,0,1,1
"ENSG00000117385",501.896539456326,-0.0770301590411785,0.284757072375865,0,1,1
"ENSG00000117394",2635.44349763628,-3.0742957356311,0.300542373819415,-6.90184119220893,5.13328042494671e-12,3.88584575131036e-10
"ENSG00000117395",2973.32713616209,1.97960296805606,0.248106728548767,3.94831278372006,7.8703930489308e-05,0.00141260257768667
"ENSG00000117399",1608.58975094041,0.330001652555266,0.23627560741963,0,1,1
"ENSG00000117407",9.09315621175718,1.18782510207207,1.17678219028252,0.159609062427241,0.873189039723329,1
"ENSG00000117408",317.167552343748,0.539099044369252,0.305346046873236,0,1,1
"ENSG00000117410",1737.59941125356,1.63756668798748,0.278462931536627,2.28959267385872,0.0220449400840839,0.153844137991829
"ENSG00000117411",772.217222738519,0.556046135505431,0.280489683385963,0,1,1
"ENSG00000117419",664.602339217531,0.514538368704018,0.300627518998165,0,1,1
"ENSG00000117425",18.9010640253911,2.91395558412261,0.914501851053447,2.09289416081319,0.0363586036200992,0.230783978180218
"ENSG00000117448",963.253947458539,0.624462291326266,0.308998394111985,0,1,1
"ENSG00000117450",18695.8708489446,1.18222249395127,0.270784964145886,0.672941699425745,0.500984381972224,1
"ENSG00000117461",30.6214760923345,0.803863293712391,0.67681852416627,0,1,1
"ENSG00000117472",4.98007972344731,1.59143494468557,1.58836426875408,0.372354727640337,0.709628756450675,1
"ENSG00000117475",278.022587043738,-0.415681565684761,0.314504242969166,0,1,1
"ENSG00000117479",112.748009945759,-0.727268407307179,0.399476977497251,0,1,1
"ENSG00000117480",7.40959834987728,1.10663765358596,1.31233927015275,0.0812576869497661,0.935237023588604,1
"ENSG00000117481",218.826035320265,-0.580400130990208,0.346206463468114,0,1,1
"ENSG00000117500",1248.75408846174,0.271100485277609,0.26402521455827,0,1,1
"ENSG00000117505",676.405076127194,0.29088665261074,0.248058190741846,0,1,1
"ENSG00000117519",1033.63264544375,-0.744483951796459,0.227528710708434,0,1,1
"ENSG00000117523",1414.25659531448,-1.16801974629993,0.258678977464143,-0.649529961603546,0.515995886806909,1
"ENSG00000117525",31.7184531323459,0.020887203936856,0.668608236226446,0,1,1
"ENSG00000117528",590.215515135395,-0.509856044437391,0.301810074741592,0,1,1
"ENSG00000117533",130.754241952513,-0.465980724963676,0.373333261550409,0,1,1
"ENSG00000117543",307.507924176327,-0.388424307916855,0.288515094678777,0,1,1
"ENSG00000117569",82.153226107075,-0.979418300116346,0.460285459622762,0,1,1
"ENSG00000117592",6519.23439891617,1.29028262778592,0.233791311601527,1.2416313754237,0.214372600049824,0.858067658118646
"ENSG00000117593",1512.65285147161,-0.516713847792047,0.221129096382635,0,1,1
"ENSG00000117597",446.331537853754,0.230967658187423,0.274207270119182,0,1,1
"ENSG00000117601",4.50317981528677,4.77767201806379,2.15513444753576,1.75287069555372,0.0796242047471299,NA
"ENSG00000117602",366.360125328935,-1.10576016106874,0.285118541449153,-0.370934000052055,0.710686690434959,1
"ENSG00000117614",406.808722692512,-0.639441373586794,0.271794760183638,0,1,1
"ENSG00000117616",417.782356282489,1.20500736222475,0.362458871058118,0.565601723655649,0.571664555845711,1
"ENSG00000117620",228.570252831141,-0.656752827119981,0.320671020632803,0,1,1
"ENSG00000117625",248.513031983178,-0.366334652619729,0.327077266106452,0,1,1
"ENSG00000117632",2721.20790287835,0.651441621503577,0.224959421391817,0,1,1
"ENSG00000117640",368.591896618924,0.185557342664983,0.279244419925745,0,1,1
"ENSG00000117643",5.88460729152895,-3.73688544417652,1.98949354126023,-1.37566942913665,0.168924000751199,0.729550009583427
"ENSG00000117650",741.64094608088,-1.21603661555822,0.26226713009527,-0.823727378569114,0.410094479237003,1
"ENSG00000117676",293.333162187889,-0.748506355737857,0.299998514755998,0,1,1
"ENSG00000117682",215.966591782467,0.309153677891325,0.322986525002823,0,1,1
"ENSG00000117691",1617.60867712354,1.79625877510379,0.338253182188107,2.35403188213312,0.0185710181813694,0.133891505354751
"ENSG00000117697",648.153526526434,0.682331553813263,0.249941888753063,0,1,1
"ENSG00000117713",541.191642929933,-2.58780249085453,0.280280268073157,-5.66505270517329,1.46979351821391e-08,6.22606057417505e-07
"ENSG00000117724",2129.6703348094,-1.80289806241523,0.216925049431965,-3.70126946849927,0.000214523505789917,0.00337276331074129
"ENSG00000117748",552.843813488963,0.379668501901613,0.266427585696322,0,1,1
"ENSG00000117751",399.603672563073,-0.900391862186031,0.27650773385501,0,1,1
"ENSG00000117758",170.479041627661,-1.58801998970284,0.358154090791794,-1.64180726905245,0.100629952140375,0.500264479368158
"ENSG00000117791",177.454288293453,0.124392966096634,0.338886078782404,0,1,1
"ENSG00000117859",909.387269730159,-0.583100940422769,0.232415651621921,0,1,1
"ENSG00000117862",1036.38330334873,0.530514383076111,0.270692082353849,0,1,1
"ENSG00000117868",2503.52547755501,-0.309884106591138,0.21614742730372,0,1,1
"ENSG00000117877",376.249040194058,0.662252094051963,0.354904193131866,0,1,1
"ENSG00000117899",1422.25265561533,0.262312429576754,0.219946811334263,0,1,1
"ENSG00000117906",1914.01234494555,1.0052191423611,0.229069293868751,0.0227841203548218,0.981822474858801,1
"ENSG00000117971",11.1271538604352,-0.153716753553877,1.07577764778365,0,1,1
"ENSG00000117983",194.123905230695,1.06878692264888,0.408253581861968,0.168490677620395,0.866197277011536,1
"ENSG00000117984",9813.0173505104,0.540439794475207,0.251042654035175,0,1,1
"ENSG00000118004",8.67980633788714,-0.497901342580764,1.21310511641181,0,1,1
"ENSG00000118007",541.15661065756,-1.14654303022365,0.272419695240426,-0.537931114320913,0.590624606756712,1
"ENSG00000118017",4.40024397366728,-0.270740309821538,1.85239822164513,0,1,NA
"ENSG00000118046",535.091833257184,-0.837633919562612,0.277484064239746,0,1,1
"ENSG00000118058",441.11071993137,-1.26034674800625,0.276922447351069,-0.940143171839698,0.347144126684935,1
"ENSG00000118096",188.777032402629,0.625786499062519,0.358188846506016,0,1,1
"ENSG00000118160",6.93689296667787,0.737069132602892,1.32849897974116,0,1,1
"ENSG00000118162",315.140142802248,1.58382682623442,0.315048536611052,1.85313295695511,0.0638633040955198,0.355300743540607
"ENSG00000118181",9792.24739204136,1.47887961978367,0.247278904191163,1.93659714462931,0.0527946072844786,0.306115114790251
"ENSG00000118193",636.841894464461,-1.70051338944542,0.255211922820459,-2.74483018545426,0.00605422165845163,0.0549996833250123
"ENSG00000118197",220.147767077448,-1.48128107270624,0.334856177685186,-1.43727697076778,0.150639309761073,0.671328251268276
"ENSG00000118200",655.324458593919,-1.31091619210001,0.259953212434319,-1.19604673928992,0.23167832014941,0.905208690483599
"ENSG00000118217",585.723367186022,-0.830425205525312,0.25296991699496,0,1,1
"ENSG00000118242",67.9229217659639,-0.605083844325538,0.511658800447671,0,1,1
"ENSG00000118246",630.377066738267,-0.604200769427587,0.250030355810269,0,1,1
"ENSG00000118257",1641.43088331613,-2.21548022227163,0.356662031921356,-3.40793275842617,0.000654570226383574,0.00871569851107314
"ENSG00000118260",321.56119507934,-2.02431654583237,0.304091280282708,-3.36845089698093,0.000755918605866285,0.00989593684909497
"ENSG00000118263",419.323938657935,-3.17836646390853,0.307560794641205,-7.0827182848509,1.41353851700244e-12,1.18527016879523e-10
"ENSG00000118276",157.976089018758,0.042927136047338,0.3731124335158,0,1,1
"ENSG00000118292",2.41143080480583,-0.0649795094507174,2.18042994747949,0,1,NA
"ENSG00000118298",35.7249776117661,4.30699838128322,0.767182367369892,4.31057662680713,1.62829391880882e-05,0.000353289154408341
"ENSG00000118307",3.98364039231479,-1.14545334445351,1.83494596189456,-0.0792684621095494,0.936819090934119,NA
"ENSG00000118363",1132.44858647248,0.0941146105308911,0.234770238607271,0,1,1
"ENSG00000118369",102.479552536438,-1.11142481210236,0.427119885440294,-0.260874793941048,0.794189063466588,1
"ENSG00000118402",63.1551752374531,0.0140693511381176,0.492132904686877,0,1,1
"ENSG00000118412",254.634269170877,-1.66284940932507,0.353720996552026,-1.8739328900075,0.0609396755112427,0.342413963671591
"ENSG00000118418",644.111480535139,0.838924496378581,0.270499856877937,0,1,1
"ENSG00000118420",37.3390961874277,-0.380792144070561,0.630282790405388,0,1,1
"ENSG00000118432",24.8548312466797,-0.338897460926334,0.763872967760385,0,1,1
"ENSG00000118454",204.041139708398,-0.777361456304927,0.325770172787376,0,1,1
"ENSG00000118482",594.171035802032,-2.64992259500235,0.303349127675002,-5.43902205240563,5.35738243984951e-08,2.03244919429186e-06
"ENSG00000118495",358.397133429836,-0.00525343097166736,0.327594941711104,0,1,1
"ENSG00000118496",424.584650842271,-0.707780228537309,0.2828120630394,0,1,1
"ENSG00000118503",64.2752548427966,-0.704305330742305,0.551826366993836,0,1,1
"ENSG00000118507",69.9594031367114,-0.340941380538236,0.51357662100286,0,1,1
"ENSG00000118508",455.01075358331,0.914242254447475,0.329989679856225,0,1,1
"ENSG00000118513",1.94566037852333,-1.85407617813161,2.74207382262067,-0.311470891515002,0.75544266829712,NA
"ENSG00000118514",9.62594576191695,3.56142406332381,1.30402660133956,1.96424218700185,0.0495020125997907,0.291468278004745
"ENSG00000118515",409.088969375627,1.21935108266632,0.342535658691729,0.640374445989355,0.521929192036152,1
"ENSG00000118518",152.424693597211,0.106772205049929,0.368731715639533,0,1,1
"ENSG00000118523",486.171487910339,-0.156257252706387,0.410779138230621,0,1,1
"ENSG00000118526",3.78451142129868,-4.6714498672297,2.49451679878876,-1.47180803473138,0.14107272329628,NA
"ENSG00000118564",568.228867840013,-0.800026022648566,0.263079116396643,0,1,1
"ENSG00000118579",344.837376299699,-0.226276663106854,0.287645802261481,0,1,1
"ENSG00000118596",24.8454981570221,-3.02555409554864,0.924659220027684,-2.1905952503107,0.0284810951722188,0.189229738789496
"ENSG00000118600",861.139114445956,1.1767725769931,0.239185839906622,0.739059540740827,0.459870843382794,1
"ENSG00000118620",16.8418494844502,-2.05500528556851,0.978447978361416,-1.07824361529705,0.280925052452442,1
"ENSG00000118640",2.73571475089019,0.375329131713062,2.06144498778397,0,1,NA
"ENSG00000118655",139.897826341713,-1.47820377342761,0.378956664321615,-1.26189566895112,0.206986330674144,0.837109446661618
"ENSG00000118680",6324.0177580757,1.35091818417769,0.228305543233448,1.53705503251346,0.124279833430223,0.581596896513329
"ENSG00000118689",244.377038044711,-3.37852554530369,0.37661845945965,-6.31547786775045,2.69327931383577e-10,1.57841613120174e-08
"ENSG00000118690",16.8070456683081,0.139232671483295,0.880036505221313,0,1,1
"ENSG00000118705",4160.31935611674,-0.10449005099753,0.245923703951749,0,1,1
"ENSG00000118707",50.3719460159473,-2.22201523339067,0.611034365657145,-1.99991244694796,0.0455097188719362,0.274181802975324
"ENSG00000118762",646.275637187442,-1.26782550877371,0.248121203159075,-1.07941403380188,0.280403197593803,1
"ENSG00000118777",627.892122669763,0.114155917558312,0.246777074120361,0,1,1
"ENSG00000118785",9744.04003944032,0.394022666349299,0.217248425579311,0,1,1
"ENSG00000118804",169.97227839582,-0.837783022490891,0.34379848138468,0,1,1
"ENSG00000118816",2716.33287995661,0.343918012946992,0.219122042873711,0,1,1
"ENSG00000118855",415.459223802664,0.0447638152305599,0.269854290790785,0,1,1
"ENSG00000118873",583.615989805805,-1.44334888896086,0.254870649280294,-1.73950547155113,0.0819458906340251,0.429454249281072
"ENSG00000118894",301.853520083177,0.62803474484291,0.302440873001496,0,1,1
"ENSG00000118898",168.653453201038,-0.917928681098684,0.380711435285935,0,1,1
"ENSG00000118900",771.199783174406,0.0916436463018037,0.247949702203528,0,1,1
